Index,Analyte,Abbreviation,CAS #,Dataset ID,Mechanism,Manufacturer,Brand,Stationary Phase,Pore Size (A),Particle Size (um),A Solvent,B Solvent,Composition (%B),Temperature (C),Midpoint Pressure (bar),Retention Factor,SD,n
991,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,4.820,0.008,5
992,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,6.732,0.007,5
993,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,9.416,0.021,5
994,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,13.395,0.033,5
995,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,19.553,0.047,5
996,"2,4-dinitrophenol",4dNPh,51-28-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,29.679,0.042,5
997,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,60,40,129,2.862,0.021,5
998,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,4.084,0.026,5
999,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,5.980,0.011,5
1000,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,7.481,0.024,5
1001,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,9.660,0.035,5
1002,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,13.050,0.024,5
1003,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,18.517,0.060,5
1004,N-butylaniline ,Ani4,1126-78-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,28.820,0.115,5
1005,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,3.911,0.051,5
1006,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,4.939,0.018,5
1007,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,6.630,0.026,5
1008,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,9.694,0.061,5
1009,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,15.559,0.062,5
1010,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,8,40,129,19.664,0.079,5
1011,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,6,40,129,25.376,0.064,5
1012,N-propylaniline,Ani3,622-80-0,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,4,40,129,32.619,0.124,5
1013,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,1.188,0.025,5
1014,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,1.444,0.011,5
1015,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,1.917,0.007,5
1016,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,2.774,0.012,5
1017,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,4.378,0.014,5
1018,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,8,40,129,5.467,0.037,5
1019,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,6,40,129,6.963,0.037,5
1020,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,4,40,129,9.224,0.022,5
1021,N-ethylaniline,Ani2,103-69-5,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,2,40,129,12.691,0.071,5
1022,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,1.408,0.051,5
1023,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,1.652,0.012,5
1024,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,2.145,0.009,5
1025,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,3.041,0.005,5
1026,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,4.764,0.026,5
1027,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,8,40,129,5.957,0.030,5
1028,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,6,40,129,7.627,0.032,5
1029,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,4,40,129,10.340,0.049,5
1030,"4,4'-dipyridyl",4DPy,553-26-4,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,2,40,129,14.792,0.127,5
1031,berberine,Berb,633-65-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,50,40,129,1.262,0.007,5
1032,berberine,Berb,633-65-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,45,40,129,2.166,0.006,5
1033,berberine,Berb,633-65-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,40,40,129,3.994,0.010,5
1034,berberine,Berb,633-65-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,35,40,129,7.902,0.060,5
1035,berberine,Berb,633-65-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,30,40,129,17.058,0.104,5
1036,berberine,Berb,633-65-8,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,25,40,129,39.838,0.087,5
1037,Benzyltrimethylammonium chloride,Bztma,56-93-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,20,40,129,0.659,0.009,5
1038,Benzyltrimethylammonium chloride,Bztma,56-93-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,15,40,129,1.081,0.009,5
1039,Benzyltrimethylammonium chloride,Bztma,56-93-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,10,40,129,1.931,0.019,5
1040,Benzyltrimethylammonium chloride,Bztma,56-93-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,8,40,129,2.535,0.016,5
1041,Benzyltrimethylammonium chloride,Bztma,56-93-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,6,40,129,3.388,0.010,5
1042,Benzyltrimethylammonium chloride,Bztma,56-93-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,4,40,129,4.775,0.012,5
1043,Benzyltrimethylammonium chloride,Bztma,56-93-9,2021_04,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",MeOH,2,40,129,6.983,0.032,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,0.972,0.010,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,1.341,0.013,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,1.931,0.011,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,2.894,0.011,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,4.530,0.019,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,7.483,0.043,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,13.209,0.080,5
1044,nortriptyline,Nort,894-71-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,25.069,0.064,5
1044,amitriptyline,Amit,549-18-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.928,0.014,5
1044,amitriptyline,Amit,549-18-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,2.143,0.010,5
1044,amitriptyline,Amit,549-18-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,6.298,0.025,5
1044,amitriptyline,Amit,549-18-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,11.957,0.037,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.332,0.011,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,0.591,0.006,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,1.118,0.002,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,1.587,0.004,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,2.284,0.008,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,3.284,0.009,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,4.820,0.028,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,7.081,0.028,5
1044,p-nitrophenol,NtPh,100-02-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,10.488,0.014,5
1044,"5,5-diphenylhydantoin",DPHyt,57-41-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.454,0.016,5
1044,"5,5-diphenylhydantoin",DPHyt,57-41-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,0.977,0.005,5
1044,"5,5-diphenylhydantoin",DPHyt,57-41-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,2.445,0.012,5
1044,"5,5-diphenylhydantoin",DPHyt,57-41-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,4.132,0.030,5
1044,"5,5-diphenylhydantoin",DPHyt,57-41-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,7.409,0.026,5
1044,"5,5-diphenylhydantoin",DPHyt,57-41-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,14.044,0.034,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.522,0.016,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,0.892,0.005,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,1.670,0.008,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,2.359,0.006,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,3.405,0.018,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,5.008,0.017,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,7.696,0.029,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,12.107,0.030,5
1044,acetophenone,AP2,98-86-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,19.872,0.020,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.481,0.014,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,0.839,0.009,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,1.567,0.008,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,2.184,0.008,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,3.085,0.010,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,4.407,0.022,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,6.369,0.026,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,9.293,0.031,5
1044,benzonitrile,BzCN,100-47-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,13.906,0.017,5
1044,5-phenylpentanol,Ph5ol,10521-91-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,1.321,0.014,5
1044,5-phenylpentanol,Ph5ol,10521-91-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,2.920,0.009,5
1044,5-phenylpentanol,Ph5ol,10521-91-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,7.411,0.029,5
1044,5-phenylpentanol,Ph5ol,10521-91-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,12.513,0.033,5
1044,anisole,Ans,100-66-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.927,0.017,5
1044,anisole,Ans,100-66-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,1.700,0.008,5
1044,anisole,Ans,100-66-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,3.329,0.012,5
1044,anisole,Ans,100-66-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,4.758,0.026,5
1044,anisole,Ans,100-66-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,6.892,0.008,5
1044,anisole,Ans,100-66-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,10.045,0.020,5
1044,anisole,Ans,100-66-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,14.734,0.029,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,80,40,79,1.103,0.011,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,75,40,79,1.608,0.016,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,2.384,0.007,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,3.539,0.008,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,5.409,0.021,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,8.400,0.031,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,13.595,0.056,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,22.824,0.055,5
1044,4-n-butylbenzoic acid,4BA4,20651-71-2,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,40.177,0.037,5
1044,toluene,1Bz,108-88-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,1.731,0.016,5
1044,toluene,1Bz,108-88-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,3.445,0.014,5
1044,toluene,1Bz,108-88-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,7.322,0.015,5
1044,toluene,1Bz,108-88-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,10.884,0.014,5
1044,toluene,1Bz,108-88-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,16.358,0.012,5
1044,cis-chalcone,cCha,614-46-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,1.112,0.013,5
1044,cis-chalcone,cCha,614-46-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,2.534,0.004,5
1044,cis-chalcone,cCha,614-46-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,6.449,0.027,5
1044,cis-chalcone,cCha,614-46-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,10.806,0.025,5
1044,cis-chalcone,cCha,614-46-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,18.863,0.034,5
1044,ethylbenzene,2Bz,100-41-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.324,0.001,5
1044,ethylbenzene,2Bz,100-41-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,2.840,0.014,5
1044,ethylbenzene,2Bz,100-41-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,6.281,0.005,5
1044,ethylbenzene,2Bz,100-41-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,15.000,0.024,5
1044,trans-chalcone,tCha,94-41-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,1.367,0.015,5
1044,trans-chalcone,tCha,94-41-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,3.282,0.012,5
1044,trans-chalcone,tCha,94-41-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,8.803,0.008,5
1044,trans-chalcone,tCha,94-41-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,15.165,0.045,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.352,0.003,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,80,40,79,0.820,0.007,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,75,40,79,1.262,0.007,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,1.989,0.004,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,3.183,0.002,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,5.192,0.012,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,8.767,0.007,5
1044,mefenamic acid,MFen,61-68-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,15.432,0.013,5
1044,butyrophenone,AP4,495-40-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,1.555,0.016,5
1044,butyrophenone,AP4,495-40-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,3.288,0.014,5
1044,butyrophenone,AP4,495-40-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,7.679,0.005,5
1044,butyrophenone,AP4,495-40-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,12.179,0.021,5
1044,butyrophenone,AP4,495-40-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,19.805,0.012,5
1044,cis-stilbene,cStil,645-49-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,1.038,0.011,5
1044,cis-stilbene,cStil,645-49-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,80,40,79,2.591,0.012,5
1044,cis-stilbene,cStil,645-49-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,75,40,79,4.093,0.012,5
1044,cis-stilbene,cStil,645-49-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,6.526,0.028,5
